cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss
2522,simulation5,1.2246552,1.9412621,1.2618994,2.3386445,0.32413992,2.7240763,0.42871907,0.01661918
2523,simulation5,1.3068411,1.943,1.3515625,2.3707364,0.34716243,2.7094874,0.43356183,0.01661918
2524,simulation5,1.2585407,2.0178545,1.2913827,2.4258015,0.32975736,2.7233422,0.4248361,0.01661918
2525,simulation5,1.1514735,2.0137358,1.1780105,2.3817105,0.30152053,2.7418566,0.41877457,0.01661918
2526,simulation5,1.2546024,1.9146999,1.2968804,2.3239295,0.33372942,2.716878,0.43261227,0.01661918
2527,simulation5,1.3087091,1.8735588,1.3607159,2.3038547,0.35137567,2.7041936,0.4391767,0.01661918
2528,simulation5,1.3169705,1.9325587,1.3639052,2.3642864,0.35066918,2.7069106,0.43500304,0.01661918
2529,simulation5,1.2540358,1.9836426,1.2896647,2.3908136,0.33014843,2.7217937,0.42719945,0.01661918
2530,simulation5,1.2282362,2.0344021,1.2572194,2.4306502,0.32069308,2.7298348,0.42175904,0.01661918
2531,simulation5,1.1978738,1.9690384,1.2306793,2.3556693,0.31559303,2.7307353,0.42495102,0.01661918
2532,simulation5,1.2503159,2.091611,1.2757262,2.4946423,0.32399592,2.7298372,0.41871646,0.01661918
2533,simulation5,1.2790557,2.0108316,1.3143839,2.4265547,0.3358274,2.7192044,0.42660794,0.01661918
2534,simulation5,1.3290886,2.0237434,1.3683958,2.4575446,0.3495538,2.7111163,0.42862535,0.01661918
2535,simulation5,1.2419434,2.0597374,1.2696265,2.460447,0.32321784,2.7291434,0.42064276,0.01661918
2536,simulation5,1.2804774,1.9330502,1.3234149,2.3513482,0.34009707,2.7135324,0.4327416,0.01661918
2537,simulation5,1.303148,1.9481148,1.3469466,2.3743596,0.34582376,2.710518,0.43293446,0.01661918
2538,simulation5,1.2639233,2.0828772,1.291204,2.4911795,0.32813805,2.7268398,0.42018643,0.01661918
2539,simulation5,1.2027562,1.9704329,1.2357458,2.3588536,0.3168266,2.7299712,0.425136,0.01661918
2540,simulation5,1.2644804,1.9609069,1.3031511,2.3725533,0.334157,2.718363,0.42958844,0.01661918
2541,simulation5,1.2190814,2.0347567,1.2474053,2.4275782,0.31821638,2.7314699,0.42118716,0.01661918
2542,simulation5,1.199005,1.9691011,1.2318755,2.3561537,0.31589046,2.7305405,0.42501393,0.01661918
2543,simulation5,1.223206,1.9611567,1.2584628,2.3574643,0.32276928,2.7257202,0.4270819,0.01661918
2544,simulation5,1.2385912,2.084813,1.2637599,2.4836466,0.3211351,2.7314389,0.41853824,0.01661918
2545,simulation5,1.4015613,1.9708617,1.4550219,2.4325063,0.37373748,2.694545,0.4369284,0.01661918
2546,simulation5,1.2676101,1.9106643,1.3114974,2.3248165,0.33759385,2.7142608,0.4337211,0.01661918
2547,simulation5,1.2143561,2.051331,1.2408954,2.44196,0.31619012,2.7334232,0.41964477,0.01661918
2548,simulation5,1.2299731,2.0994697,1.2532327,2.4947257,0.31813648,2.733945,0.41691956,0.01661918
2549,simulation5,1.2617011,2.0493453,1.2918944,2.45766,0.32912514,2.7249403,0.42261183,0.01661918
2550,simulation5,1.2932177,2.0703113,1.324268,2.4897635,0.33692124,2.720776,0.4228889,0.01661918
2551,simulation5,1.3380964,2.056368,1.3752278,2.492658,0.35053283,2.7117686,0.42664587,0.01661918
2552,simulation5,1.1868764,2.0042825,1.2159281,2.3858423,0.31108245,2.735054,0.4215953,0.01661918
2553,simulation5,1.1834742,1.9860159,1.2139323,2.3667877,0.3110184,2.7344148,0.4227879,0.01661918
2554,simulation5,1.1951156,1.9094741,1.2332551,2.2966986,0.31772602,2.7270892,0.4294187,0.01661918
2555,simulation5,1.2581499,2.0661848,1.2864989,2.4727583,0.32734323,2.726721,0.42111456,0.01661918
2556,simulation5,1.3053362,2.045294,1.3399702,2.4698334,0.34159943,2.7168837,0.42553306,0.01661918
2557,simulation5,1.2841547,2.1123884,1.3104163,2.527469,0.33233315,2.7252755,0.41914293,0.01661918
2558,simulation5,1.3516598,2.0338557,1.3926177,2.4756615,0.35567084,2.7077575,0.42919764,0.01661918
2559,simulation5,1.2760575,1.9322215,1.3186386,2.3489108,0.33888286,2.714268,0.43253797,0.01661918
2560,simulation5,1.2300057,2.070243,1.2558873,2.4662387,0.31950063,2.7319586,0.4191357,0.01661918
2561,simulation5,1.3803124,2.021773,1.4261619,2.4743154,0.36487767,2.7017283,0.4318577,0.01661918
2562,simulation5,1.2913092,2.0413125,1.3249233,2.460783,0.33780003,2.719118,0.42499804,0.01661918
2563,simulation5,1.1157653,2.047223,1.1383586,2.4007757,0.29113925,2.7502422,0.4141424,0.01661918
2564,simulation5,1.3078258,2.1782598,1.3300484,2.6005495,0.3357757,2.7255893,0.41555694,0.01661918
2565,simulation5,1.3059211,1.981299,1.3467807,2.4076889,0.34495088,2.712338,0.43051487,0.01661918
2566,simulation5,1.3229146,2.1102965,1.3531234,2.5397172,0.3434186,2.718231,0.4216038,0.01661918
2567,simulation5,1.2607608,2.1501644,1.281622,2.555671,0.32408282,2.7319784,0.41490766,0.01661918
2568,simulation5,1.2281147,2.0288107,1.2575935,2.425158,0.3209213,2.7294755,0.42217875,0.01661918
2569,simulation5,1.2179753,2.0914483,1.2411801,2.4824188,0.3153083,2.735503,0.41681853,0.01661918
2570,simulation5,1.4482151,2.1337159,1.4930136,2.608082,0.38022527,2.697046,0.4273476,0.01661918
2571,simulation5,1.3553693,1.9868283,1.4015161,2.4311717,0.359213,2.7037818,0.4330813,0.01661918
2572,simulation5,1.2260016,2.0173235,1.2563661,2.4131813,0.3208869,2.729066,0.4229308,0.01661918
2573,simulation5,1.2613405,1.9924209,1.2967854,2.4020686,0.33175644,2.7210963,0.42696175,0.01661918
2574,simulation5,1.3506601,2.0562134,1.3892634,2.4971044,0.3542231,2.709504,0.42740732,0.01661918
2575,simulation5,1.1788944,2.1116471,1.198261,2.487444,0.30419973,2.7436562,0.41300344,0.01661918
2576,simulation5,1.1860205,2.1925645,1.1987846,2.5690963,0.30244306,2.7478168,0.40738693,0.01661918
2577,simulation5,1.1394392,2.000367,1.1666384,2.3641512,0.29905704,2.7430465,0.41907665,0.01661918
2578,simulation5,1.4099517,2.0619402,1.4557928,2.5242498,0.37179112,2.699185,0.43051323,0.01661918
2579,simulation5,1.3212714,2.022655,1.3598003,2.4536183,0.3473281,2.7124496,0.4282378,0.01661918
2580,simulation5,1.2904356,2.1907651,1.3099371,2.6063445,0.33031014,2.7295153,0.41359597,0.01661918
2581,simulation5,1.2720333,2.1095984,1.2975153,2.5202565,0.32910126,2.7272305,0.4186371,0.01661918
2582,simulation5,1.1343257,2.1068773,1.1524955,2.4659407,0.2931742,2.7510092,0.4107595,0.01661918
2583,simulation5,1.3442218,2.1281254,1.3749672,2.5649502,0.3486683,2.715669,0.4215018,0.01661918
2584,simulation5,1.2389953,1.9784393,1.2738675,2.380163,0.32625017,2.7241104,0.42669582,0.01661918
2585,simulation5,1.350739,1.9754477,1.3974513,2.418395,0.3584251,2.7038176,0.43369138,0.01661918
2586,simulation5,1.1722949,2.1115026,1.1913885,2.4848154,0.30251777,2.7447872,0.41262844,0.01661918
2587,simulation5,1.2520114,2.0877647,1.2779015,2.4915216,0.32463968,2.7292767,0.41910863,0.01661918
2588,simulation5,1.2249599,2.22165,1.2370934,2.612146,0.3112119,2.7430363,0.40748262,0.01661918
2589,simulation5,1.3279468,2.0235946,1.3671377,2.4569812,0.34922734,2.7113116,0.42856807,0.01661918
2590,simulation5,1.375565,2.1735065,1.4054179,2.6207652,0.35552657,2.7132285,0.41988823,0.01661918
2591,simulation5,1.3289087,2.0894032,1.3617852,2.5215232,0.34619403,2.7157116,0.42355877,0.01661918
2592,simulation5,1.3366852,2.0295541,1.3763053,2.46599,0.3514879,2.710149,0.4286343,0.01661918
2593,simulation5,1.1875116,2.08356,1.209703,2.4633029,0.3076748,2.7402818,0.41562036,0.01661918
2594,simulation5,1.3104444,2.1199749,1.3384509,2.544579,0.339371,2.7211244,0.42012525,0.01661918
2595,simulation5,1.2256504,2.0567772,1.2524439,2.4514878,0.31895655,2.7318103,0.41990063,0.01661918
2596,simulation5,1.2484785,2.0052013,1.2816548,2.4097426,0.32758382,2.7242615,0.4252052,0.01661918
2597,simulation5,1.21076,2.0435116,1.2377673,2.4329958,0.3155937,2.7335246,0.4200261,0.01661918
2598,simulation5,1.1464816,1.9786518,1.1757879,2.3456898,0.3017942,2.740371,0.42114657,0.01661918
2599,simulation5,1.2065561,1.9636086,1.2404219,2.3536339,0.31816733,2.7288306,0.425892,0.01661918
2600,simulation5,1.342667,1.9889566,1.3870301,2.4286082,0.3553307,2.7062266,0.43214914,0.01661918
2601,simulation5,1.2364633,2.0348465,1.2659997,2.4341497,0.32289824,2.7284143,0.4222152,0.01661918
2602,simulation5,1.2566097,1.9941698,1.2914828,2.4020178,0.3303576,2.722059,0.42654258,0.01661918
2603,simulation5,1.3622266,2.0898025,1.3988596,2.5341113,0.355906,2.7097762,0.425506,0.01661918
2604,simulation5,1.3937346,2.0992072,1.4334439,2.5547647,0.36484635,2.7047586,0.42665663,0.01661918
2605,simulation5,1.2980909,2.091477,1.3276031,2.5122101,0.33726436,2.7213643,0.42156208,0.01661918
2606,simulation5,1.1647171,2.054376,1.1883546,2.4262807,0.30310553,2.7422814,0.41648054,0.01661918
2607,simulation5,1.2432631,2.1136358,1.2661605,2.5135028,0.32105073,2.7325735,0.41663253,0.01661918
2608,simulation5,1.2780629,2.1611865,1.299273,2.5728595,0.32830256,2.729683,0.41509405,0.01661918
2609,simulation5,1.3156258,2.109342,1.3451705,2.5361059,0.34137428,2.7194679,0.42124295,0.01661918
2610,simulation5,1.2904145,2.0046203,1.3274287,2.4246962,0.33934787,2.7167428,0.4277712,0.01661918
2611,simulation5,1.3669536,1.9529068,1.4178269,2.4023874,0.3643456,2.699388,0.43637052,0.01661918
2612,simulation5,1.3054476,2.1035767,1.3345242,2.5267303,0.33875668,2.7208862,0.4210771,0.01661918
2613,simulation5,1.2582326,2.0682197,1.2864013,2.4747732,0.32726917,2.7268453,0.42096457,0.01661918
2614,simulation5,1.2968186,2.05566,1.3296077,2.4768033,0.33865944,2.7191236,0.42422643,0.01661918
2615,simulation5,1.2889762,2.0827355,1.3184546,2.5003166,0.33511963,2.7223861,0.42168653,0.01661918
2616,simulation5,1.2666509,2.0821035,1.294228,2.4914367,0.32892767,2.7263043,0.42040733,0.01661918
2617,simulation5,1.3940281,2.1438606,1.429203,2.598503,0.3625797,2.7078435,0.423241,0.01661918
2618,simulation5,1.274913,2.06687,1.3046104,2.4796414,0.33195114,2.7237964,0.42206016,0.01661918
2619,simulation5,1.2850463,2.0275652,1.3193611,2.4450722,0.336701,2.7192886,0.42567912,0.01661918
2620,simulation5,1.2961557,2.2288995,1.3125972,2.6457477,0.33006766,2.7311015,0.4110751,0.01661918
2621,simulation5,1.3003695,2.2033942,1.3195529,2.6223648,0.33246636,2.7286239,0.41323,0.01661918
2622,simulation5,1.3305961,2.1341884,1.3592927,2.5658717,0.34443164,2.718514,0.42023677,0.01661918
2623,simulation5,1.2969588,2.1235743,1.3233303,2.5431204,0.33537886,2.7237706,0.41905224,0.01661918
2624,simulation5,1.3629395,2.1027257,1.3983634,2.54699,0.35544908,2.7105515,0.4245545,0.01661918
2625,simulation5,1.1869828,2.2603526,1.1940337,2.6357,0.29971012,2.7521412,0.40244564,0.01661918
2626,simulation5,1.270132,2.184285,1.2885902,2.5924828,0.32502985,2.7326467,0.41289398,0.01661918
2627,simulation5,1.2587258,2.1478605,1.2796444,2.5526645,0.32363734,2.7321794,0.41496164,0.01661918
2628,simulation5,1.3453714,2.1567338,1.373434,2.5933242,0.34755355,2.7174485,0.4193897,0.01661918
2629,simulation5,1.2244517,2.0407746,1.2525991,2.4354465,0.3193777,2.7309341,0.42104775,0.01661918
2630,simulation5,1.3167465,2.1490905,1.3426001,2.575335,0.33973196,2.7220047,0.41828772,0.01661918
2631,simulation5,1.1774869,2.0313349,1.2036934,2.408651,0.3074172,2.738517,0.41897896,0.01661918
2632,simulation5,1.3547858,2.1496372,1.3845894,2.5898378,0.3506489,2.7152793,0.4204834,0.01661918
2633,simulation5,1.2448887,2.1157193,1.2677134,2.5161412,0.32139257,2.7324295,0.4165711,0.01661918
2634,simulation5,1.2265215,2.1993608,1.2407016,2.5909493,0.3126348,2.7412739,0.40922797,0.01661918
2635,simulation5,1.2802752,2.0864193,1.3086203,2.5006936,0.33250377,2.724185,0.420888,0.01661918
2636,simulation5,1.249942,2.0710971,1.2771947,2.474498,0.32486132,2.7285063,0.42025292,0.01661918
2637,simulation5,1.2143356,2.142861,1.2327881,2.531212,0.31199935,2.7396002,0.4127363,0.01661918
2638,simulation5,1.2388943,2.2169402,1.252255,2.6127567,0.31510094,2.740304,0.40863857,0.01661918
2639,simulation5,1.2276436,2.0819232,1.2523186,2.4767447,0.31832522,2.7331655,0.41811004,0.01661918
2640,simulation5,1.3165753,2.181158,1.3393558,2.6066077,0.33810705,2.7242362,0.4158531,0.01661918
2641,simulation5,1.1889958,2.1173503,1.2083408,2.496809,0.30654642,2.742289,0.41316667,0.01661918
2642,simulation5,1.2758112,2.065282,1.3057352,2.4784255,0.33227777,2.7235281,0.42223522,0.01661918
2643,simulation5,1.2123156,2.1583536,1.2292975,2.5455778,0.31076688,2.740991,0.41145888,0.01661918
2644,simulation5,1.2442158,2.1623883,1.262789,2.5614467,0.31903765,2.7357051,0.41301978,0.01661918
2645,simulation5,1.2376381,2.158514,1.2561221,2.555209,0.31745577,2.7365928,0.4129255,0.01661918
2646,simulation5,1.3797442,2.1805909,1.4093921,2.6292176,0.3563972,2.712974,0.4195948,0.01661918
2647,simulation5,1.2667022,2.1317682,1.2897066,2.5399175,0.32657692,2.7296827,0.4166442,0.01661918
2648,simulation5,1.32178,2.1437824,1.3486493,2.5720017,0.3414312,2.7207427,0.4189881,0.01661918
2649,simulation5,1.1402551,2.2178888,1.1494591,2.5765095,0.28990632,2.7573078,0.4028866,0.01661918
2650,simulation5,1.2717892,2.0265996,1.3049705,2.4392304,0.33302292,2.7215865,0.4249584,0.01661918
2651,simulation5,1.243649,2.1331346,1.2648146,2.532675,0.32024541,2.7338269,0.41518462,0.01661918
2652,simulation5,1.2269894,2.1514752,1.2454273,2.5443578,0.31494582,2.737976,0.41283053,0.01661918
2653,simulation5,1.2878947,2.1085985,1.3148446,2.5251532,0.3335616,2.7243528,0.4196525,0.01661918
2654,simulation5,1.4092689,2.2431233,1.4365394,2.7011268,0.36208236,2.7119567,0.41662684,0.01661918
2655,simulation5,1.3528962,2.0958507,1.3878156,2.5366073,0.35284504,2.7118723,0.42448652,0.01661918
2656,simulation5,1.2709672,2.226558,1.2856305,2.6341145,0.32326558,2.735361,0.40978438,0.01661918
2657,simulation5,1.2913656,2.1217937,1.317391,2.5393162,0.33389452,2.7246413,0.41885602,0.01661918
2658,simulation5,1.2609308,2.1736803,1.279664,2.5787017,0.32302317,2.733542,0.41315076,0.01661918
2659,simulation5,1.3695787,2.2292535,1.3932347,2.6731086,0.35093904,2.718144,0.41532573,0.01661918
2660,simulation5,1.385062,2.2126396,1.4122161,2.6624987,0.3563586,2.7142239,0.4174892,0.01661918
2661,simulation5,1.3287511,2.0732849,1.3631783,2.5057366,0.34695712,2.7146223,0.42478573,0.01661918
2662,simulation5,1.3710275,2.2143927,1.3962966,2.6590984,0.35210717,2.7168672,0.41652715,0.01661918
2663,simulation5,1.2738438,2.266016,1.2851299,2.6737812,0.32219473,2.7375197,0.40702116,0.01661918
2664,simulation5,1.2909734,2.09689,1.3193041,2.5148647,0.33499318,2.7230034,0.4207262,0.01661918
2665,simulation5,1.3013519,2.1503544,1.3256061,2.5708945,0.3353119,2.7248263,0.41728255,0.01661918
2666,simulation5,1.205687,2.1277127,1.2249873,2.5131876,0.31041932,2.740087,0.41336617,0.01661918
2667,simulation5,1.3429338,2.2866263,1.3582082,2.719506,0.34039763,2.7267942,0.40948784,0.01661918
2668,simulation5,1.2525458,2.233406,1.2653049,2.6339512,0.3179791,2.7390363,0.40820676,0.01661918
2669,simulation5,1.3573743,2.2219281,1.3803436,2.6614795,0.34773204,2.719826,0.41515684,0.01661918
2670,simulation5,1.3080726,2.1992886,1.3283347,2.6211963,0.33482218,2.7269828,0.41398925,0.01661918
2671,simulation5,1.203025,2.15973,1.2193973,2.5434346,0.3082822,2.742694,0.4108148,0.01661918
2672,simulation5,1.2809918,2.2611554,1.2932485,2.6716814,0.32436582,2.7359438,0.4077945,0.01661918
2673,simulation5,1.2792034,2.2369466,1.2935379,2.647334,0.32502,2.7346218,0.4094893,0.01661918
2674,simulation5,1.2874665,2.080327,1.3170322,2.4974096,0.3348125,2.722489,0.4217806,0.01661918
2675,simulation5,1.2847899,2.1568074,1.3069676,2.5710745,0.33037287,2.7281978,0.4158196,0.01661918
2676,simulation5,1.1929538,2.2187948,1.2037727,2.597332,0.30305547,2.7483666,0.40584663,0.01661918
2677,simulation5,1.3040069,2.206972,1.3231783,2.627207,0.33330983,2.7282257,0.41317445,0.01661918
2678,simulation5,1.2601684,2.0814526,1.2872758,2.4883962,0.32717225,2.727406,0.42007193,0.01661918
2679,simulation5,1.3663259,2.1442819,1.3979988,2.5888233,0.35430658,2.7128448,0.42157194,0.01661918
2680,simulation5,1.1563008,2.280457,1.160746,2.6437476,0.29118955,2.7586844,0.39922786,0.01661918
2681,simulation5,1.3356812,2.1290522,1.3654116,2.5627224,0.34615165,2.7172546,0.42092758,0.01661918
2682,simulation5,1.3352256,2.2622676,1.3520216,2.692826,0.33937764,2.7265112,0.41084626,0.01661918
2683,simulation5,1.3462827,2.2045784,1.3697652,2.6404376,0.34540576,2.7205946,0.41581887,0.01661918
2684,simulation5,1.2449486,2.2969246,1.25159,2.6932542,0.31304452,2.744607,0.4030804,0.01661918
2685,simulation5,1.276929,2.2613006,1.2888693,2.670314,0.32325324,2.7366638,0.4075487,0.01661918
2686,simulation5,1.3251975,2.188651,1.3480922,2.6171093,0.34017926,2.7232268,0.41579187,0.01661918
2687,simulation5,1.2723198,2.1814702,1.2912052,2.5905447,0.32576123,2.7320716,0.41323286,0.01661918
2688,simulation5,1.3589644,2.184469,1.3857969,2.6254187,0.35009363,2.7169516,0.41808116,0.01661918
2689,simulation5,1.3246375,2.3409173,1.3331245,2.7659495,0.33262724,2.733677,0.4044269,0.01661918
2690,simulation5,1.2980613,2.2355945,1.3140417,2.6530015,0.3302752,2.7312212,0.41068617,0.01661918
2691,simulation5,1.1878285,2.2599807,1.1949427,2.6356556,0.29994044,2.751972,0.40252137,0.01661918
2692,simulation5,1.3021498,2.1174037,1.3295935,2.539012,0.33714414,2.7224243,0.41982856,0.01661918
2693,simulation5,1.2787185,2.2059112,1.2958618,2.6168067,0.32635638,2.7326057,0.4117763,0.01661918
2694,simulation5,1.3511975,2.2095487,1.3747146,2.647103,0.34657153,2.7200668,0.41573042,0.01661918
2695,simulation5,1.1816214,2.2370677,1.1904407,2.6109147,0.2993727,2.7515202,0.40384844,0.01661918
2696,simulation5,1.3458722,2.3295999,1.3573996,2.7626808,0.33915856,2.7291763,0.40648445,0.01661918
2697,simulation5,1.353524,2.263939,1.3720473,2.7011807,0.34454525,2.7233758,0.4117908,0.01661918
2698,simulation5,1.2261564,2.2552168,1.2354169,2.645412,0.31000626,2.7450705,0.40507036,0.01661918
2699,simulation5,1.2835798,2.2612603,1.2960241,2.672745,0.32506746,2.7354991,0.40793642,0.01661918
2700,simulation5,1.3635684,2.199205,1.3894624,2.641516,0.3506854,2.7171535,0.4172344,0.01661918
2701,simulation5,1.2275146,2.244606,1.2377771,2.6355448,0.31084153,2.7441282,0.40593168,0.01661918
2702,simulation5,1.2791132,2.3133202,1.2864856,2.7220488,0.32140723,2.7397835,0.40383402,0.01661918
2703,simulation5,1.246216,2.2785547,1.2545561,2.6757503,0.31421787,2.7431612,0.40450367,0.01661918
2704,simulation5,1.2638792,2.3822036,1.264085,2.7838655,0.31414905,2.7470222,0.39793202,0.01661918
2705,simulation5,1.1964048,2.1783857,1.2108419,2.5591602,0.30573446,2.7450843,0.40904036,0.01661918
2706,simulation5,1.2926846,2.2296526,1.3087655,2.6451993,0.32907075,2.7317631,0.41081664,0.01661918
2707,simulation5,1.4130486,2.2979975,1.4353476,2.7562473,0.36041453,2.715051,0.4127394,0.01661918
2708,simulation5,1.1841114,2.1624537,1.1993631,2.538978,0.30328563,2.7461433,0.40951237,0.01661918
2709,simulation5,1.259134,2.2943544,1.2668675,2.696037,0.31692368,2.7419803,0.40408257,0.01661918
2710,simulation5,1.2774824,2.1174889,1.3026911,2.5299768,0.33023196,2.726806,0.41836107,0.01661918
2711,simulation5,1.3393564,2.2778125,1.3551005,2.7095618,0.33980244,2.726832,0.40993267,0.01661918
2712,simulation5,1.1592636,2.1592631,1.1738374,2.5264823,0.29713175,2.7502027,0.40830866,0.01661918
2713,simulation5,1.302018,2.3618233,1.3067228,2.7780702,0.32538995,2.7390306,0.40159988,0.01661918
2714,simulation5,1.3316221,2.1865876,1.3553483,2.6174567,0.34210798,2.721949,0.41632232,0.01661918
2715,simulation5,1.2582058,2.3781273,1.2584416,2.77775,0.31283772,2.7477276,0.39790666,0.01661918
2716,simulation5,1.1370103,2.2487924,1.1436347,2.6054664,0.28780994,2.7598796,0.4004392,0.01661918
2717,simulation5,1.3910505,2.1743,1.4227626,2.62718,0.360102,2.7105012,0.4207426,0.01661918
2718,simulation5,1.27463,2.2608812,1.2864393,2.6690493,0.32264844,2.737037,0.40744692,0.01661918
2719,simulation5,1.2614098,2.3589094,1.263535,2.760112,0.31456172,2.7458975,0.399486,0.01661918
2720,simulation5,1.3313115,2.2384136,1.3500204,2.6680362,0.33944908,2.7255652,0.41240463,0.01661918
2721,simulation5,1.2479593,2.273562,1.2568474,2.6715162,0.3149082,2.742525,0.40497166,0.01661918
2722,simulation5,1.1856728,2.1899416,1.1986461,2.5664039,0.30247024,2.7477026,0.40756103,0.01661918
2723,simulation5,1.3061866,2.2778702,1.3189222,2.6973789,0.3305008,2.732662,0.4080126,0.01661918
2724,simulation5,1.2856021,2.223125,1.3017088,2.6361907,0.32742935,2.7325642,0.41089156,0.01661918
2725,simulation5,1.3641351,2.2151377,1.3885235,2.6573102,0.35004246,2.7181542,0.416064,0.01661918
2726,simulation5,1.3438613,2.3775342,1.3507138,2.8089309,0.3362852,2.7327547,0.40285316,0.01661918
2727,simulation5,1.3664529,2.3082983,1.3821409,2.7493584,0.3461125,2.7240877,0.40925175,0.01661918
2728,simulation5,1.3779542,2.238992,1.4016564,2.6856945,0.35292178,2.7173088,0.4150891,0.01661918
2729,simulation5,1.3553005,2.3430753,1.3665047,2.779351,0.34119865,2.7284193,0.4060382,0.01661918
2730,simulation5,1.3977302,2.3469427,1.4132748,2.7986588,0.35336024,2.7211432,0.4082116,0.01661918
2731,simulation5,1.2845298,2.2279146,1.3001095,2.640477,0.32690698,2.733077,0.41047168,0.01661918
2732,simulation5,1.2887158,2.3614886,1.2924308,2.772809,0.32176772,2.7413347,0.40085822,0.01661918
2733,simulation5,1.4183005,2.1890342,1.452263,2.6514654,0.367633,2.706579,0.42125008,0.01661918
2734,simulation5,1.3475567,2.2430656,1.3674294,2.6785638,0.34384358,2.7230198,0.41299742,0.01661918
2735,simulation5,1.3204461,2.277676,1.3344179,2.7024615,0.3344694,2.7301557,0.40884653,0.01661918
2736,simulation5,1.2852967,2.2384152,1.2999711,2.6510317,0.32661903,2.7336535,0.40973374,0.01661918
2737,simulation5,1.2019255,2.394707,1.1981835,2.7728577,0.29762146,2.7584295,0.3935361,0.01661918
2738,simulation5,1.271425,2.3361964,1.2762086,2.7415936,0.31827468,2.7426507,0.40171543,0.01661918
2739,simulation5,1.3262123,2.4076922,1.3287077,2.8320017,0.32991505,2.7378643,0.39964747,0.01661918
2740,simulation5,1.3697933,2.2852728,1.3880627,2.7280254,0.34822062,2.721928,0.4111553,0.01661918
2741,simulation5,1.3763797,2.3147774,1.3925514,2.7593374,0.34868413,2.7227612,0.40934977,0.01661918
2742,simulation5,1.3412716,2.330549,1.3522607,2.7619188,0.33780542,2.7300525,0.40614855,0.01661918
2743,simulation5,1.2214359,2.3625698,1.2211726,2.748719,0.30398163,2.7529995,0.3969546,0.01661918
2744,simulation5,1.2210755,2.4048483,1.2171803,2.7900167,0.30202147,2.7558439,0.3938812,0.01661918
2745,simulation5,1.32968,2.3722582,1.3357265,2.7985306,0.33255213,2.7348912,0.4024244,0.01661918
2746,simulation5,1.3280067,2.2466862,1.3456109,2.6749146,0.33810773,2.7267134,0.41159418,0.01661918
2747,simulation5,1.2307272,2.292488,1.2369746,2.6835873,0.30951732,2.7467642,0.40259182,0.01661918
2748,simulation5,1.2043955,2.3432744,1.2050823,2.723405,0.30048823,2.754635,0.3973895,0.01661918
2749,simulation5,1.3847251,2.321173,1.4012375,2.768653,0.35081246,2.7217085,0.409362,0.01661918
2750,simulation5,1.2806213,2.4089146,1.2795738,2.8162901,0.31742227,2.7458766,0.39696047,0.01661918
2751,simulation5,1.3660516,2.218872,1.3903009,2.6616635,0.35041916,2.718066,0.41589677,0.01661918
2752,simulation5,1.3614837,2.29518,1.3778852,2.734688,0.3453165,2.724081,0.40993452,0.01661918
2753,simulation5,1.3000681,2.2411094,1.3157058,2.6591394,0.33056724,2.7312431,0.4103917,0.01661918
2754,simulation5,1.3475432,2.42858,1.3499928,2.8603678,0.33488494,2.735528,0.39934847,0.01661918
2755,simulation5,1.3860509,2.2506843,1.4095936,2.7000906,0.35473415,2.7166572,0.4146899,0.01661918
2756,simulation5,1.3399832,2.3042352,1.35331,2.735666,0.3387059,2.7285063,0.40801373,0.01661918
2757,simulation5,1.3584428,2.187413,1.384926,2.6281066,0.34979182,2.7172484,0.41782758,0.01661918
2758,simulation5,1.3799219,2.2543035,1.4023675,2.7013998,0.35273635,2.718004,0.4140584,0.01661918
2759,simulation5,1.3245826,2.2736948,1.3393003,2.7000904,0.33582026,2.7291603,0.40938076,0.01661918
2760,simulation5,1.2875084,2.1769722,1.3080434,2.5917814,0.33015984,2.7290926,0.41446084,0.01661918
2761,simulation5,1.2058215,2.3181598,1.2086991,2.6993546,0.30195433,2.7527373,0.3992955,0.01661918
2762,simulation5,1.2155572,2.480511,1.2050662,2.862154,0.29732522,2.7617238,0.38816386,0.01661918
2763,simulation5,1.2934458,2.3365688,1.2997471,2.7501483,0.32420573,2.7388518,0.40294743,0.01661918
2764,simulation5,1.246945,2.3051805,1.2529736,2.7020822,0.31319457,2.7448127,0.4025887,0.01661918
2765,simulation5,1.2914101,2.2882671,1.3019819,2.7020843,0.32593158,2.7359533,0.40638876,0.01661918
2766,simulation5,1.2998267,2.1919954,1.3200291,2.6110206,0.33286524,2.7279425,0.41405395,0.01661918
2767,simulation5,1.3319287,2.3866377,1.3368493,2.8134608,0.3324995,2.7354586,0.40150476,0.01661918
2768,simulation5,1.2573855,2.3387887,1.2610549,2.7388957,0.31441748,2.7452514,0.40072498,0.01661918
2769,simulation5,1.3509822,2.3478026,1.3613062,2.782399,0.3397358,2.729501,0.40544122,0.01661918
2770,simulation5,1.3331351,2.3849463,1.3383182,2.8122473,0.3329168,2.7351344,0.40169713,0.01661918
2771,simulation5,1.3620456,2.3592408,1.3724134,2.7976742,0.3423476,2.7283175,0.4052396,0.01661918
2772,simulation5,1.3099444,2.3242176,1.3186963,2.7441595,0.32932654,2.735136,0.4048048,0.01661918
2773,simulation5,1.2670026,2.3459783,1.2706239,2.7495286,0.31664112,2.7440696,0.4007477,0.01661918
2774,simulation5,1.2861421,2.377696,1.2882311,2.787737,0.32032865,2.7428563,0.39953345,0.01661918
